File,Lines Covered,Lines Total,Lines %,Functions Covered,Functions Total,Functions %,Branches Covered,Branches Total,Branches %
app/src/admin/pages/participants/components/EmptyRoomCard.tsx,3,3,100.00,3,3,100.00,2,2,100.00
app/src/admin/pages/participants/components/OccupiedRoomCard.tsx,7,7,100.00,1,3,33.33,1,2,50.00
app/src/admin/pages/participants/components/PastParticipantTable.tsx,11,15,73.33,2,4,50.00,4,11,36.36
app/src/admin/pages/reports/Main.tsx,9,9,100.00,1,3,33.33,10,13,76.92
app/src/admin/pages/reports/components/AddEmailModal.tsx,2,20,10.00,0,3,0.00,0,4,0.00
app/src/admin/pages/reports/components/ReportsTable.tsx,10,25,40.00,1,10,10.00,2,2,100.00
app/src/admin/pages/schedule/Main.tsx,23,23,100.00,3,11,27.27,17,30,56.67
app/src/admin/pages/schedule/components/AnyDayTasksTable.tsx,1,6,16.67,0,7,0.00,0,0,
app/src/admin/pages/schedule/components/AssignTaskModal.tsx,3,72,4.17,0,9,0.00,0,36,0.00
app/src/admin/pages/schedule/components/DailyTasksTable.tsx,1,9,11.11,0,8,0.00,0,2,0.00
app/src/admin/pages/schedule/components/EditAssignedTaskModal.tsx,2,24,8.33,0,2,0.00,0,8,0.00
app/src/admin/pages/schedule/components/MarillacBalanceModal.tsx,2,22,9.09,0,2,0.00,0,9,0.00
app/src/admin/pages/schedule/components/RoomNavigation.tsx,2,2,100.00,2,3,66.67,2,2,100.00
app/src/admin/pages/schedule/components/TaskDetailsModal.tsx,2,32,6.25,0,8,0.00,0,19,0.00
app/src/admin/pages/tasks/Main.tsx,14,14,100.00,5,9,55.56,10,11,90.91
app/src/admin/pages/tasks/components/AddTaskModal.tsx,2,28,7.14,0,2,0.00,0,18,0.00
app/src/admin/pages/tasks/components/EditTaskModal.tsx,2,38,5.26,0,3,0.00,0,30,0.00
app/src/admin/pages/tasks/components/TasksTable.tsx,16,28,57.14,5,10,50.00,6,13,46.15
app/src/constants/days.ts,2,2,100.00,0,0,,0,0,
app/src/constants/icons.ts,1,1,100.00,0,0,,0,0,
app/src/constants/levels.ts,2,2,100.00,0,0,,0,0,
app/src/constants/roles.ts,3,3,100.00,0,0,,0,0,
app/src/constants/rooms.ts,1,1,100.00,0,0,,0,0,
app/src/constants/routes.ts,14,14,100.00,0,0,,0,0,
app/src/constants/views.ts,2,2,100.00,0,0,,0,0,
app/src/gql/achievedBadgeLevelRequests.ts,2,2,100.00,0,0,,0,0,
app/src/gql/announcementRequests.ts,5,5,100.00,0,0,,0,0,
app/src/gql/assignedTaskRequests.ts,8,8,100.00,0,0,,0,0,
app/src/gql/badgeLevelProgressRequests.ts,1,1,100.00,0,0,,0,0,
app/src/gql/badgeLevelRequests.ts,1,1,100.00,0,0,,0,0,
app/src/gql/customBadgeRequests.ts,4,4,100.00,0,0,,0,0,
app/src/gql/earnedCustomBadgeRequests.ts,3,3,100.00,0,0,,0,0,
app/src/gql/earningGoalRequests.ts,3,3,100.00,0,0,,0,0,
app/src/gql/loginRequests.ts,2,2,100.00,0,0,,0,0,
app/src/gql/noteRequests.ts,3,3,100.00,0,0,,0,0,
app/src/gql/participantRequests.ts,5,5,100.00,0,0,,0,0,
app/src/gql/receivedAnnouncementRequests.ts,2,2,100.00,0,0,,0,0,
app/src/gql/reportRecipientRequests.ts,4,4,100.00,0,0,,0,0,
app/src/gql/systemBadgeRequests.ts,2,2,100.00,0,0,,0,0,
app/src/gql/taskRequests.ts,4,4,100.00,0,0,,0,0,
app/src/gql/transactionRequests.ts,2,2,100.00,0,0,,0,0,
app/src/helpers/formatCurrency.ts,2,2,100.00,1,1,100.00,0,0,
app/src/helpers/formatDateTime.ts,14,25,56.00,7,13,53.85,0,0,
app/src/helpers/stringUtils.ts,3,10,30.00,2,5,40.00,0,10,0.00
app/src/helpers/taskHelpers.ts,5,55,9.09,1,5,20.00,1,43,2.33
app/src/helpers/verifyRole.ts,23,29,79.31,3,3,100.00,15,20,75.00
app/src/hooks/useChakraColor.tsx,4,4,100.00,1,1,100.00,3,4,75.00
app/src/hooks/useNotification.tsx,4,5,80.00,1,2,50.00,0,0,
app/src/index.css,4,4,100.00,0,0,,0,0,
app/src/index.tsx,2,2,100.00,0,0,,0,0,
app/src/participant/ParticipantContext.tsx,8,8,100.00,1,5,20.00,0,0,
app/src/participant/ParticipantMenu.tsx,13,13,100.00,9,9,100.00,4,4,100.00
app/src/participant/ParticipantRoute.tsx,30,34,88.24,6,7,85.71,16,19,84.21
app/src/participant/pages/announcements/Main.tsx,14,25,56.00,2,9,22.22,7,15,46.67
app/src/participant/pages/announcements/components/AnnouncementsExpandedView.tsx,2,35,5.71,0,5,0.00,0,22,0.00
app/src/participant/pages/announcements/components/ParticipantAnnouncementCard.tsx,1,5,20.00,0,1,0.00,0,8,0.00
app/src/participant/pages/home/Main.tsx,4,4,100.00,1,1,100.00,1,2,50.00
app/src/participant/pages/home/components/AnnouncementWidget.tsx,6,7,85.71,1,3,33.33,4,12,33.33
app/src/participant/pages/home/components/NewAchievedBadgesWidget.tsx,12,12,100.00,3,5,60.00,10,13,76.92
app/src/participant/pages/home/components/TasksCompletedWidget.tsx,7,7,100.00,1,2,50.00,4,7,57.14
app/src/participant/pages/home/components/TodoListWidget.tsx,6,8,75.00,1,3,33.33,4,20,20.00
app/src/participant/pages/login/Main.tsx,25,28,89.29,6,6,100.00,11,14,78.57
app/src/participant/pages/progress/Main.tsx,2,2,100.00,1,1,100.00,0,0,
app/src/participant/pages/progress/components/BadgeDisplay.tsx,12,13,92.31,3,6,50.00,20,39,51.28
app/src/participant/pages/progress/components/BucksGoalCard.tsx,19,28,67.86,3,7,42.86,23,54,42.59
app/src/participant/pages/progress/components/EditGoal.tsx,2,22,9.09,0,2,0.00,0,8,0.00
app/src/participant/pages/progress/components/SetGoal.tsx,2,21,9.52,0,2,0.00,0,8,0.00
app/src/participant/pages/progress/components/WeeklyEarningsChart.tsx,22,23,95.65,8,8,100.00,12,15,80.00
app/src/participant/pages/schedule/Main.tsx,15,16,93.75,2,6,33.33,24,34,70.59
app/src/participant/pages/schedule/components/TaskDetailsModal.tsx,1,3,33.33,0,1,0.00,0,4,0.00
app/src/theme/colors.ts,2,2,100.00,0,0,,0,0,
app/src/theme/components.ts,8,8,100.00,0,0,,0,0,
app/src/theme/typography.ts,2,2,100.00,0,0,,0,0,
app/src/types/enums.ts,10,10,100.00,0,0,,0,0,
app/src/ui/UI.tsx,1,31,3.23,0,27,0.00,0,10,0.00
app/src/ui/badge/BadgeLevelRow.tsx,13,14,92.86,2,2,100.00,13,17,76.47
app/src/ui/badge/BadgeProgress.tsx,11,11,100.00,2,2,100.00,5,7,71.43
app/src/ui/badge/CustomBadgeRow.tsx,3,4,75.00,0,1,0.00,0,2,0.00
app/src/ui/buttons/BlackOutlineButton.tsx,2,2,100.00,1,1,100.00,1,1,100.00
app/src/ui/buttons/GreenOutlineButton.tsx,2,2,100.00,1,1,100.00,0,0,
app/src/ui/buttons/OrangeButton.tsx,2,2,100.00,1,1,100.00,0,0,
app/src/ui/buttons/ToggleButton.tsx,1,2,50.00,0,2,0.00,0,4,0.00
app/src/ui/buttons/UnderlineButton.tsx,2,2,100.00,1,1,100.00,0,0,
app/src/ui/containers/PopupContainer.tsx,2,2,100.00,1,1,100.00,12,16,75.00
app/src/ui/containers/WidgetContainer.tsx,2,2,100.00,1,1,100.00,10,11,90.91
app/src/ui/icons/ActionIcons.tsx,31,34,91.18,7,12,58.33,14,24,58.33
app/src/ui/icons/BadgeIcons.tsx,36,42,85.71,8,14,57.14,16,28,57.14
app/src/ui/icons/BadgeLevelFrameIcons.tsx,12,12,100.00,5,6,83.33,5,6,83.33
app/src/ui/icons/MiscIcons.tsx,21,23,91.30,4,9,44.44,7,14,50.00
app/src/ui/icons/NotificationIcons.tsx,6,9,66.67,0,3,0.00,0,6,0.00
app/src/ui/icons/StatusIcons.tsx,8,8,100.00,1,4,25.00,1,4,25.00
app/src/ui/inputs/DateInput.tsx,3,3,100.00,2,2,100.00,5,6,83.33
app/src/ui/inputs/DropdownInput.tsx,3,3,100.00,3,3,100.00,6,9,66.67
app/src/ui/inputs/FixedInput.tsx,1,2,50.00,0,1,0.00,0,3,0.00
app/src/ui/inputs/NumberInput.tsx,3,3,100.00,2,2,100.00,6,8,75.00
app/src/ui/inputs/PasswordInput.tsx,4,4,100.00,2,3,66.67,6,9,66.67
app/src/ui/inputs/SelectInput.tsx,1,2,50.00,0,3,0.00,0,2,0.00
app/src/ui/inputs/TextAreaInput.tsx,1,3,33.33,0,2,0.00,0,4,0.00
app/src/ui/inputs/TextInput.tsx,1,3,33.33,0,2,0.00,0,4,0.00
app/src/ui/inputs/TimeInput.tsx,1,3,33.33,0,2,0.00,0,6,0.00
app/src/ui/misc/DataTable.tsx,4,4,100.00,4,4,100.00,9,10,90.00
app/src/ui/misc/DateOptions.tsx,1,50,2.00,0,11,0.00,0,44,0.00
app/src/ui/misc/MarillacPlaceCalendar.tsx,15,15,100.00,9,12,75.00,6,8,75.00
app/src/ui/misc/TaskStatusDisplay.tsx,2,4,50.00,0,1,0.00,0,1,0.00
app/src/ui/screens/ErrorScreen.tsx,1,4,25.00,0,3,0.00,0,1,0.00
app/src/ui/screens/LoadingScreen.tsx,2,2,100.00,1,1,100.00,1,1,100.00
app/src/ui/screens/NotFoundScreen.tsx,2,8,25.00,0,3,0.00,0,4,0.00
frontend/src/index.css-e42b,15,36,41.67,0,4,0.00,6,34,17.65
TOTAL,8100,19284,42.00,1489,4847,30.72,3099,11585,26.75
